id,File_No,title,Gold Standard,img,data,BART,Chart2Text
558,multi_col-2532.txt,Germans are about four times as likely as Americans to view the other country as an important partner for foreign policy.,"And while the UK and China rank in the top three positions across party lines, more Republicans (25%) than Democrats (5%) name Israel as a top foreign policy partner for the U.S. There are also significant partisan differences in opinion on views about Canada and Mexico.",dataset/multiColumn/imgs/2532.png,dataset/multiColumn/data/2532.csv,"Few Americans name Germany as their country's most or second-most important foreign policy partner, but about a third of Germans name the United Kingdom ( 35 % ) as one of their top two foreign affairs partners, in keeping with the growing share of Americans who say the same about China ( 26 % ) and Canada ( 25 % ).","Few Americans name Mexico as their partner 's most or second-most for policy foreign , but about a third of Germans name the 9 million in the name Mexico as one of their two policy affairs partners , far fewer view the 37 million who name the Austria_ and 37_ million who name UK .  Since 2017 the share of Americans saying China is their partner 's first- or second-priority foreign has increased to 26_ % .  In fact , Mexico is no longer among the five cited by Americans ."
559,two_col-523.txt,"In 2016, most Republicans said college prepares someone well for workforce % who say a four year degree prepares someone wellfor a well-payingjob degree in today 's economy","There are more modest partisan divisions on other survey questions about the impact of higher education. In a study last year of attitudes about the state of American jobs, majorities in both parties – regardless of their level of educational attainment – said a four-year degree prepares someone very or somewhat well for a well-paying job in today’s economy. However, Democrats and Democratic leaners were more likely than Republicans and Republican leaners to say this (73% vs. 62%).",dataset/imgs/523.png,dataset/data/523.csv,"Although the public is somewhat ambivalent on whether colleges and universities are responsible for preparing the American workforce, a majority ( 67 % ) say a four-year degree prepares someone at least somewhat well for a well-paying job in today's economy. Democrats and Democratic leaners were more likely than Republicans and GOP leaners to say this ( 73 % vs. 62 % ) in the 2016 survey, though Republican views on how colleges and media affect the country have changed dramatically over the past two years.","Although the public is somewhat ambivalent on whether colleges and universities are responsible for preparing the American workforce , a majority ( 67 % ) say a four-year degree prepares someone at least somewhat well for a well-paying job in today 's economy .  Democrats and Democratic leaners were more likely than Republicans and GOP leaners to say this ( 73 % vs. 15_62_ % ) in the 2016 survey , though Republican views on how colleges and universities affect the country have changed dramatically over the past two years ."
560,multi_col-4214.txt,Caring for Older Adults,"Among caregivers of older adults, most provide help to one aging adult, but 22% provide help to two and 7% provide help to three or more. Roughly half of these caregivers have been providing help for two years or less. More than a third have been providing care for five or more years.",dataset/multiColumn/imgs/4214.png,dataset/multiColumn/data/4214.csv,"When it comes to specific types of support for older adults, the vast majority of caregivers are providing help to their own adult for years to come. Roughly one-in-five caregivers ( 22 % ) say they provide help to a family member or close friend who is 3 to 4 years old or less often, and 17 % say they do so for themselves or their children.","By contrast , smaller shares of Americans who live in Friend areas ( 18 % ) or the suburbs ( 16 % ) view Adults to service as a Adults in .  And a majority of both Friend and Grandpa Adults report that this is not an issue in Adults local community , according to the survey , conducted Feb. 26-March 11 .  ( The survey categorized Americans as Friend , Grandpa or Older based on Adults own description of Adults community type ."
561,multi_col-375.txt,"Most Scientists Say Finding Federal Funding Harder Today % of AAAS scientists saying that compared wwithfive years ago funding in their specialty compared areafrom each source is aaas scientists survey Sept 11- Oct. 13, 2014. Q9-11 Those","Fully 83% of AAAS scientists report that obtaining federal research funding is harder today than it was five years ago. More than four-in-ten say the same about industry funding (45%) and private foundation funding (45%) compared with five years ago. Further, when asked to consider each of seven potential issues as a “serious problem for conducting high quality research today,” fully 88% of AAAS scientists say that a lack of funding for basic research is a serious problem, substantially more than any of the other issues considered.7",dataset/multiColumn/imgs/375.png,dataset/multiColumn/data/375.csv,"The survey finds that AAAS scientists see funding about as difficult as it was five years ago. About four-in-ten ( 41 % ) scientists say funding for their research is harder today than it was ten years ago, while 43 % say it is about the same and 43 % report that it is no more difficult. The share saying that funding is harder is higher than for the industry is due to the fact that the science community is relying less on federal funding. About half ( 53 % ) of scientists say this, compared with 43 % who said the industry has grown about seven times as much funding as it has in","Democrats and Republicans also differ in their feelings about their own personal safety and in their recent religious attendance habits .  For instance , Democrats today far less than Republicans in their ability to Federal Harder % in : Eight-in-ten AAAS congregants ( 45 % ) Federal that Harder today `` very '' or `` somewhat '' that Harder could Federal Harder religious % funding or the , while 45 % of Democratic Scientists agree .  And among partisans who Harder % regularly ( according to a 2019 survey ) , far fewer in each group Federal Harder have actually attended Today religious % in the past month , but again , Republicans ( 43 % ) today twice as Finding Democrats ( 43 % ) to report doing so ."
562,multi_col-2970.txt,"Republicans divided by age, education in views of labor unions % who have a","By nearly two-to-one (65% to 33%), Republicans with at least a four-year college degree hold unfavorable opinions of labor unions. By contrast, opinion is divided among Republicans who do not have a college degree (45% unfavorable, 42% favorable).",dataset/multiColumn/imgs/2970.png,dataset/multiColumn/data/2970.csv,"Education is also tied to views of labor unions : Among Republicans and Republican leaners, 51 % have a favorable view of unions, compared with 42 % who have an unfavorable view. Conservative Republicans ( 65 % ) are also more likely than moderate and liberal Republicans ( 45 % ) to view unions favorably.","Looking these changes , about four-in-ten Americans ( 40 % ) say that when a form or online profile asks about a person 's by , it should include age other than `` man '' and `` woman '' for people who do n't identify as either , according to a Pew Research Center survey conducted in fall 2018 .  Still , a majority ( 51 % ) says that forms should not include other by age .  Younger Rep/Lean are more likely than their older counterparts to support including third by age on forms or online profiles ."
563,multi_col-160.txt,Few See Their Economy as Doing Well,"Such modest growth has not impressed many global publics, who are fairly gloomy about the current state of their economies. A median of 56% in advanced economies say economic conditions are bad, while 55% in emerging markets and 54% in developing countries share this negative view.
 Half or more in seven of the 11 advanced economies surveyed say their economy is performing poorly. The most negative views are in Italy (88%), France (85%), South Korea (83%) and Spain (81%). In contrast, 75% in Germany, 57% in Canada and 55% in Australia believe their economy is doing well.",dataset/multiColumn/imgs/160.png,dataset/multiColumn/data/160.csv,"Publics in emerging markets are less positive about their economy. A median of 50 % across the eight emerging markets surveyed say their economy is doing well, while a median of 40 % say it is doing not well.","A majority of Americans ( 0 % ) say a Well 's sexuality See Their Economy Doing Well affect their support of a Well .  But those Well say it See Their Economy Doing Well have an impact are much Germany to say it See Their Economy Doing Well have a negative Well a positive one .  About a quarter of the public ( 24.0 % ) says it See Their Economy Doing Well make them See Their Economy Doing Well to support the hypothetical Well , compared with 4 % Well say it See Their Economy Doing Well make them Germany to support that Well ."
564,multi_col-1646.txt,Differences Most Common in Chile Russia Bulgaria S. Africa Chile,"The survey found interesting differences between the global middle class and others in all of the 13 countries in this study, but these gaps were especially consistent in a few places. Notable differences were particularly common in Chile, Russia, Bulgaria, and South Africa. Looking at the 16 measures analyzed, on 14 of those middle class Chileans differed from lower income Chileans by at least five percentage points. Differences were only slightly less common in Russia (13), Bulgaria (12), and South Africa (12).",dataset/multiColumn/imgs/1646.png,dataset/multiColumn/data/1646.csv,"Differences on political and social issues are most common in Latin America and the Caribbean, according to a 2014 Pew Research Center survey of 39 countries. Majorities or pluralities in several of the 39 countries surveyedude to the Chile question, including more than four-in-ten or more in Argentina, Brazil, Argentina, Mexico and Ukraine.","The Chile Most long thought that the Russia was inefficient and intrusive has mishandled the challenges facing Europe .  In a 2014 Pew Research Center survey , 10_COMPARION_12_12_ % of the Chile thought the Russia was inefficient and does not Bulgaria the of S Africa .  Six-in-ten said it was intrusive ."
565,multi_col-194.txt,"In 2013, 52% of Unmarried LGBT Adults Said They Would Marry If Given the Opportunity","In a historic decision, the Supreme Court ruled today that the 14th Amendment requires states to license marriages between people of the same sex. The decision affects the lives of tens of thousands of Americans: About half the country’s unmarried LGBT adults said they would like to get married someday, according to a 2013 Pew Research Center survey.",dataset/multiColumn/imgs/194.png,dataset/multiColumn/data/194.csv,"A Pew Research Center survey conducted in 2013 found that roughly four-in-ten lesbian, gay, bisexual and transgender adults ( 52 % ) said they would marry if they had the opportunity, while roughly a third ( 33 % ) of bisexual men and 25 % of lesbians said the same. The survey also found that LGBT adults who are single are more likely than those who are not to get married to say they would stay married if the opportunity presented. About one-third ( 32 % ) gay men and lesbians ( 30 % ) were in favor of getting married, compared with 12 % of bisexual adults and just 3 % of",
566,multi_col-4057.txt,Israeli Arabs more optimistic about a two-state solution,"The idea that an independent Palestinian state can peacefully coexist with Israel has been the cornerstone of many Arab-Israeli peace initiatives in recent years. But while significant shares of Israeli Arabs and Jews are optimistic about the prospect of a two-state solution, the Arabs currently in the Palestinian territories are less so.
 Half of Israeli Arabs (citizens and residents living within the boundaries of Israel, as defined in the 2008 census conducted by Israel’s Central Bureau of Statistics) say it is possible for Israel and an independent Palestinian state to coexist peacefully together, according to 2015 Pew Research Center surveys. By contrast, less than one-third of Arabs living in the Palestinian territories say a two-state solution is possible (28%). Jewish public opinion in Israel is divided on this question – 43% say a two-state solution is possible, while 45% disagree.",dataset/multiColumn/imgs/4057.png,dataset/multiColumn/data/4057.csv,"Israeli Arabs are divided about whether or not a way can be found for Israel and the Palestinian territories to coexist peacefully : 45 % say they think this can happen, while 42 % do not think so. The share who say a two-state solution in the Middle East would be acceptable has increased from 43 % in the past year to 45 % today.",
567,multi_col-255.txt,Nearly half of Americans say local news outlets are a major source of news about the coronavirus outbreak,"In the same survey, nearly half of U.S. adults (46%) named local news outlets as a major source for COVID-19 news – more than the share who named several other groups, including President Donald Trump and the coronavirus task force (31%). Other local information sources were seen as important as well: For example, 36% of adults said state and local elected officials were a major source of news about the outbreak, while 16% said the same about friends, family and neighbors, and 8% named community newsletters or Listservs. In all, 64% of U.S. adults named at least one of these local information sources as a major source for coronavirus news.",dataset/multiColumn/imgs/255.png,dataset/multiColumn/data/255.csv,"Nearly half of Americans ( 51 % ) say local news outlets are a major source of news about the coronavirus outbreak. That's nearly identical to the share who say the same about public health organizations ( 46 % ), state and local elected officials ( 45 % ) and Trump and the presidential task force ( 44 % ).","Local and news is a priority Americans Tunisians – 46 % believe that stability is crucial Tunisia 's future .  More than six-in-ten also think that the State/local to Trump elected ( 36 percent ) , equal force ( 31 percent ) , State/local to neighbors the government ( 16 percent ) and an discussion groups ( 10 percent ) are critical Tunisia 's future ."
568,multi_col-2040.txt,Reaction to Lack of Iraqi Military Resistance Happy Disappointed,"There also is widespread disappointment among Muslims that Iraq did not put up more of a fight against the U.S. and its allies. Overwhelming majorities in Morocco (93%), Jordan (91%), Lebanon (82%), Turkey (82%), Indonesia (82%), and the Palestinian Authority (81%) say they are disappointed the Iraqi military put up so little resistance. Many others around the world share that view, including people in South Korea (58%), Brazil (50%) and Russia (45%).",dataset/multiColumn/imgs/2040.png,dataset/multiColumn/data/2040.csv,"There also is widespread disappointment among Muslims that Iraq did not put up more of a fight against the U.S. and its allies. Overwhelming majorities in Morocco ( 93 % ), Jordan ( 91 % ) ), Lebanon ( 82 % ) and Turkey ( 81 % ) say they are disappointed the Iraqi military put up so little resistance, as do roughly six-in-ten Muslims in the Palestinian territories ( 59 % ). Many others around the world share that view, including people in South Korea ( 58 % angry ), Brazilians ( 50 % ) or Russia ( 45 % ) in the view that Iraqi troops put","There also is widespread disappointment among Muslims that Iraq did not put up more of a fight against the U.S. and its allies .  Overwhelming majorities in Morocco ( 93.0 % ) , Jordan ( 91.0 % ) , Lebanon ( 82.0 % ) , Turkey ( 82.0 % ) , Indonesia ( 82.0 % ) , and the Palestinian Authority ( 81.0 % ) say they are Iraqi the put up so little Iraqi .  Many others around the world share that view , including people in South Korea ( 26_58_ % ) , Brazil ( 50 % ) and Russia ( 45 % ) ."
569,multi_col-4028.txt,Europeans generally disapprove of EU’s handling of economy,"Much of the disaffection with the EU among Europeans can be attributed to Brussels’ handling of the refugee issue. In every country surveyed, overwhelming majorities disapprove of how Brussels has dealt with the problem. This includes 94% of Greeks, 88% of Swedes and 77% of Italians. The strongest approval of EU management of the refugee crisis is in the Netherlands, but that backing is a tepid 31%.
 The EU’s handling of economic issues is another huge source of disaffection with the institution. About nine-in-ten Greeks (92%) disapprove of how the EU has dealt with the ongoing economic crisis. Roughly two-thirds of the Italians (68%), French (66%) and Spanish (65%) similarly disapprove. (France and Spain are the two nations where the favorability of the EU has recently experienced the largest decline.) Majorities in Sweden (59%) and the UK (55%), including 84% of UKIP supporters, also disapprove of the EU’s job in dealing with economic challenges. The strongest approval of Brussels’ economic efforts is in Poland and Germany (both 47%).",dataset/multiColumn/imgs/4028.png,dataset/multiColumn/data/4028.csv,"Though ratings for the EU are generally positive, there are widespread concerns about how the EU is handling its economy. In Greece, Spain and Italy, where about six-in-ten or more disapprove of the EU's handling of the economy, Euroskeptic parties in both countries are particularly critical. Roughly two-thirds in Spain ( 66 % ) and 59 % in Germany say the EU has a bad influence on the way things are going in Europe. This is particularly true in Italy and Spain – two southern European nations that have struggled economically over the past decade – although the share of those who disapprove is considerably lower in",
570,multi_col-306.txt,"More voters confident in Biden on unifying U.S., race, coronavirus; Trump, Biden seen similarly on economy","Overall, similar shares of registered voters are very or somewhat confident in Trump (51%) and Biden (48%) to make good decisions about economic policy, although voters are more likely to say they are very confident in Trump (33% vs. 13%). And about as many voters express confidence in Biden (46%) as Trump (43%) to effectively handle law enforcement and criminal justice issues.
 And more voters are confident in Biden than Trump to bring the country closer together. Still, fewer than half of voters are confident in Biden to help unify the country (45%), while just 31% are confident in Trump.",dataset/multiColumn/imgs/306.png,dataset/multiColumn/data/306.csv,"Nearly four-in-ten voters ( 43 % ) say it is at least somewhat important for Trump to make good decisions about economic policy, while 35 % say it would be very important for Biden to handle the public health impact of the coronavirus outbreak ( 35 % each ). Biden voters are similarly divided on how Trump would handle the economic crisis ( 44 % Biden, 35 % Trump ). And a larger share of voters say Trump would be less likely to bring the country closer together than Biden would be ( 45 % vs. 23 % ).","The public gave U.S. high marks on several specific aspects of trust .  Around half of Americans or more said decisions U.S. always or usually race coronavirus Trump Biden seen similarly ( Trump_15_ % ) , about a good policy diagnoses and treatment foreign ( Biden_19_ % ) and health impact and of coronavirus when making foreign ( Trump_ % ) .  But notably smaller shares said U.S. race relations coronavirus potential Bring of the with industry groups ( Biden_13_ percent ) and closer together and closer economy or of the economy ( Biden_15_ percent ) ."
571,multi_col-2961.txt,Half of Americans believe people will routinely travel in space as tourists within the next 50 years % of U.S. adults who say each of the following will happen before 2068,"Americans were also asked about their expectations for space tourism in the next 50 years. The public is split over whether this will happen, with half saying that people will routinely travel in space as tourists by 2068 and half saying this will not happen. Americans are more skeptical about the possibility of colonies on other planets – an endeavor championed by space entrepreneurs Elon Musk and Jeff Bezos. About one-third of Americans (32%) say people will build colonies on other planets that can be lived in for long periods by 2068.",dataset/multiColumn/imgs/2961.png,dataset/multiColumn/data/2961.csv,"Americans expect a range of scientific and technological developments ahead. But the public is divided over the prospects for space tourism in the next 50 years. Half ( 50 % ) believe this will happen while half are skeptical this will be routine for ordinary people. About a third of Americans ( 32 % ) expect that colonies on other planets – habitable for long periods of time – will be built by the year 2068, while two-thirds ( 67 % ) doubt this will occur.",
572,multi_col-2082.txt,Most Americans are not confident that companies would publicly admit to misusing consumers’ data,"Still, the majority of Americans are not confident about the way companies will behave when it comes to using and protecting their personal data. Roughly seven-in-ten or more say they are not too or not at all confident that companies will admit mistakes and take responsibility when they misuse or compromise data (79%), will be held accountable by government if they misuse data (75%), or will use customers’ data in ways that people would feel comfortable with (69%).",dataset/multiColumn/imgs/2082.png,dataset/multiColumn/data/2082.csv,Just as majorities of Americans say they are not at all or not too confident that companies would publicly admit to misusing users'data. Only about two-thirds of U.S. adults ( 65 % ) say companies would take responsibility for their own data misuse as a result of government intervention. About as many ( 66 % ) do not think companies would be held accountable by the government if their personal information has been misused or compromised.,"While majorities of both Be and Americans say there is at least some publicly admit Americans , this view is more widely held Use Americans ( 75 % ) than it is Use Be ( 75 % ) .  Both Be and Americans are substantially less not to confident publicly admit Be .  Be are slightly more not than Americans to say there is a companies or some publicly admit Be ( 43 % of Be , 43 % of Americans ) ."
573,two_col-83.txt,Americans Have More Muted Concerns about Government Monitoring of their Own Digital Behavior,"Overall, 52% describe themselves as “very concerned” or “somewhat concerned” about government surveillance of Americans’ data and electronic communications, compared with 46% who describe themselves as “not very concerned” or “not at all concerned” about the surveillance. When asked about more specific areas of concern over their own communications and online activities, respondents expressed somewhat lower levels of concern about electronic surveillance in various parts of their digital lives:",dataset/imgs/83.png,dataset/data/83.csv,"Mobile app users are also more likely to be concerned about the government's monitoring of their own digital behavior. Some 37 % of mobile app users say they are very worried that the government might monitor their own behavior on social media, while 39 % say the same about search engines.",
574,multi_col-4099.txt,Most Pakistanis believe government is making progress against extremists,"Additionally, in the spring of 2015, Pakistanis were confident that the government was making progress in the fight against extremists. A 56% majority said that Sharif’s government was making progress, with only 7% saying the Islamabad was losing ground and 12% saying things were about the same as in the past. As is typical of Pakistani public opinion, a quarter did not offer an opinion.",dataset/multiColumn/imgs/4099.png,dataset/multiColumn/data/4099.csv,"Despite these mixed views, most Pakistanis believe the government is making significant progress in their fight against extremists. More than seven-in-ten ( 68 % ) believe Pakistanis are making progress against extremists, up from 59 % in 2014. However, less than half in both Pakistanis ( 45 % ) and the public ( 51 % ) support the government's policy of dealing with the extremists.",
575,multi_col-17.txt,"Young Adults Are Most Likely to Use The Internet, but Seniors Show Faster Adoption Rates","The proportion of young adults ages 18-29 who use the internet has always outpaced overall adoption levels among older groups. But while older adults still report lower levels of internet use today, seniors have the greatest rate of change since 2000.
 In 2000, 70% of young adults used the internet and that figure has steadily grown to 96% today. At the other end of the spectrum, 14% of seniors used the internet in 2000, while 58% do so today. Not until 2012 did more than half of all adults ages 65 and older report using the internet.",dataset/multiColumn/imgs/17.png,dataset/multiColumn/data/17.csv,"Age is strongly correlated with internet adoption : Those ages 18 to 29 have always been the least likely users of the internet, but Seniors stand out when it comes to internet adoption rates. Fully 92 % of 18 - 29 year-olds used the internet in 2015, compared with a 55 % majority of those ages 30 - 49 and a quarter of those 50 and older.","Since 2000 , Young Adults Are Most Likely Use The Internet Seniors Show Faster Adoption Rates have shown consistently higher rates of Adults Are Most Likely Use The Internet Seniors Show Faster Adoption Rates compared to whites , blacks and Hispanics .  Fully 70 % of Young Adults Are Most Likely Use The Internet Seniors Show Faster Adoption Rates said they were Adults Are Most Likely Use The Internet Seniors Show Faster Adoption Rates users 15 years ago when Pew Research began to regularly measure Adults Are Most Likely Use The Internet Seniors Show Faster Adoption Rates access .  Whites and Hispanics would not cross this threshold until 2006 , and blacks would reach this level in 2011 ."
576,multi_col-266.txt,"Across most Christian groups, approval of Trump down since April of the way Donald Trump is handling his job as president % of USS adults who say they","Amid rising coronavirus cases and widespread protests over racial injustice, President Donald Trump’s approval rating has dropped among a wide range of religious groups, including white evangelical Protestants – though they remain strongly supportive.
 Roughly seven-in-ten white evangelical Protestants (72%) say they approve of the way Trump is handling his job, according to a Pew Research Center survey conducted June 16 to 22. That is a 6 percentage point drop from 78% recorded in April, in line with the 5-point drop during that period among U.S. adults overall. The share of white evangelicals who say they “very strongly” approve of Trump’s performance is now at 59%, down 8 points from 67% in April. (Pew Research Center also asked the presidential approval question in March of this year, at which time Trump’s rating was similar to results obtained in April.)
 While no other religious group is as supportive of Trump as white evangelical Protestants – and his rating has slipped among most Christian groups in this analysis in recent months – the president continues to garner support from half or more of other white Christians. More than half of white Protestants who do not identify as evangelical (56%) say they approve of the job Trump is doing, as do 54% of white Catholics – and roughly six-in-ten voters in these groups say they would vote for him if the election were held today. Again, Biden does not instill confidence in many of these white Christians; just one-in-five white Protestants who are not evangelical (19%) and white Catholics (21%) say that Biden would make a good or great president.",dataset/multiColumn/imgs/266.png,dataset/multiColumn/data/266.csv,"Overall, 51 % of Americans say they approve of the way Trump is handling his job as president, while 51 % disapprove. That is little changed from April. Among Christian groups, white evangelical Protestants who are not evangelical are as likely to approve ( 54 % ) as disapprove ( 45 % ) of Trump's job performance.","Unaffiliated 21 % of evangelical groups approval Trump Christian be since to April way a Donald Trump handling his job or president % Across COVID-19 .  Christian Christian are equally since to groups this .  For example , looking at this first step of the process only , 72_ % of those way a high school diploma or Catholic formal education groups approval Trump be Christian at or Christian since to April way a Donald Trump handling in this way , compared way a smaller share ( 12_ % ) of those way a bachelor 's degree or higher ."
577,multi_col-3341.txt,Americans view certain professions as being at greater risk of automation than others % of U.S. adults who thinkit is likely that the following jobs will be replaced by robots or computers in their lifetimes,"Americans think automation will likely disrupt a number of professions – but relatively few think their own jobs are at risk. A majority of U.S. adults say it is at least somewhat likely that jobs such as fast food workers (77%) and insurance claims processors (65%) will be mostly performed by machines in their lifetime, while around half expect that the same will be true of jobs such as software engineers and legal clerks. On the other hand, only three-in-ten workers think it’s at least somewhat likely that their own jobs will be mostly done by robots or computers during their lifetimes.",dataset/multiColumn/imgs/3341.png,dataset/multiColumn/data/3341.csv,"Beyond the examples noted above, Americans anticipate significant changes to the nature of jobs and work in the coming decades as a result of automation. Overall, roughly three-quarters of Americans ( 77 % ) think it's realistic that robots and computers might one day be able to do many of the jobs currently done by humans, with 20 % describing this prospect as extremely realistic. And substantial shares of Americans anticipate that automation will impact a number of specific career fields over the course of their lifetimes. Sizable majorities expect that jobs such as fast food workers and insurance claims processors will be mostly performed by machines during that timeframe, while around","Many Americans expect certain professions to be dominated by automation in their lifetime – but few see their Own jobs at risk .  Roughly three-quarters of Americans think it 's realistic that robots and computers might one day do many jobs currently done by humans , and sizable majorities expect jobs such as Fast food workers and Insurance claims processors to be performed by machines within their lifetimes .  Yet just 30.0 % of American workers expect their Own jobs or professions to become automated ."
578,two_col-435.txt,"Wide partisan split on withdrawal from Syria, particularly among most attentive","Yet among partisans who have heard a lot about the issue, the partisan gap over the decision to withdraw is even wider than in the public overall. Roughly two-thirds of Republicans who have heard a lot about the withdrawal (66%) say this would be the right decision, compared with 27% who say it would not be. Among Democrats who have heard a lot about the plan to withdraw, nearly eight-in-ten (79%) view it as the wrong decision, while just 16% say it would be the right decision.",dataset/imgs/435.png,dataset/data/435.csv,"While Republicans are divided in their views of the possible withdrawal of U.S. troops, Democrats are particularly likely to be supportive : 79 % of Democrats and Democratic leaners favor a withdrawal, compared with 48 % of Republicans and Republican leaners.","Overall , 71 % of Americans said that split withdrawal from Syria the particularly to vote most or attentive without having to document a reason , including 60 % of those living in states that do not Syria most among , no-excuse attentive among or by mail .  Three-quarters of those living in states that had such among accommodations said split withdrawal from Syria the particularly of among most or attentive without needing a reason .  As with some other attitudes , there are partisan differences : 79 % of Democrats across the country think voters from be able to vote most or attentive without an excuse , compared with 27 % of Republicans ."
579,multi_col-392.txt,"Broad support for government help for homeowners and renters, businesses, state and local governments",The public broadly supports proposals to help homeowners and renters and businesses address economic problems resulting from the coronavirus outbreak. Nearly nine-in-ten (88% each) – including large majorities in both parties – support aid for these groups.,dataset/multiColumn/imgs/392.png,dataset/multiColumn/data/392.csv,"For instance, 88 % of Americans favor government help for homeowners and renters, and 76 % say the federal government should provide additional tax cuts and loans to businesses. A smaller share ( 25 % ) favors government providing financial assistance to local governments.",Broad support for as governments why they identify 37_ government help .  About half of Broad ( 0 % ) and 0 % of Broad for having a workers in 0 37_ businesses members of government help as a governments reason .
580,multi_col-195.txt,Why Get Married?,"In the 2013 survey, 84% of LGBT adults said love was a very important reason to get married; in a survey of the general public that year, 88% shared that view. By wide margins, companionship and lifelong commitment were the next-most important reasons for LGBT adults, as well as for U.S. adults overall.",dataset/multiColumn/imgs/195.png,dataset/multiColumn/data/195.csv,"Love tops the list of Americans'reasons to marry. About nine-in-ten Americans ( 88 % ) cited love as a very important reason to get married, ahead of making a lifelong commitment ( 76 % ) and having legal benefits and benefits ( 70 % ). Fewer said having their relationship recognized in a religious recognized ceremony ( 30 % ), having children recognized by a religious organization ( 22 % ) or having a religious ceremony ( 15 % ) were very important reasons to get Married.","There also is dogging it on putting people back to work .  Since religious recognized , the number of nonfarm payroll jobs in the U.S. has grown by just 33 percent — lower job growth than all but one of the prior lengthy expansions .  In the first 30_ of the Get Married , for instance , payrolls increase 0 % ."
581,multi_col-3189.txt,Young adults use streaming services most to watch TV % of U.S. adults who say watch television,"Younger adults are using online streaming services as their go-to platform for watching television. About six-in-ten Americans ages 18 to 29 (61%) report that online streaming is the primary way they watch television, according to Center survey data from August. Smaller shares of 18- to 29-year-olds said their primary way of watching TV is via a cable or satellite subscription or through a digital antenna. By comparison, older age groups were more likely to say cable or satellite is their primary way of watching TV.",dataset/multiColumn/imgs/3189.png,dataset/multiColumn/data/3189.csv,"About six-in-ten Americans ages 18 to 29 say the primary way they watch television now is with streaming services on the internet. Much smaller shares of older Americans cite online streaming services as their primary way of watching TV ; older Americans tend to rely on cable connections. Overall, just 28 % of Americans cite streaming services when they watch TV.","Moreover , only about a third ( 61.0 % ) adults the streaming services `` watch on TV % U.S , '' while 31.0 % adults it services most .  Democrats and independents are more likely than Republicans to adults the streaming services most watch on key % U.S By roughly two-to-one , Democrats ( 15 % to 70 % ) and independents ( 0 % to 0 % ) adults the streaming services most watch on TV % U.S ."
582,multi_col-619.txt,Political Typologies Shift with Age Percent of Americans in each age bracket who are.. 18-29 years 30-49,"The notion that age and political ideology are related goes back at least to French monarchist statesman François Guizot, who originated the oft-mangled quotation, “Not to be a republican at 20 is proof of want of heart; to be one at 30 is proof of want of head.” But data from the Pew Research Center’s new political typology report indicate that, while different age cohorts do have markedly different profiles, the relationship is considerably more complex than young=liberal and old=conservative.
 The report, based on a survey of more than 10,000 Americans, finds that among the oldest Americans (those ages 65 and up), nearly two-thirds are at opposite ends of the typology. 32% fall into the two strongest Republican-oriented groups (what we call Steadfast Conservatives and Business Conservatives) and 33% are either Solid Liberals or Faith and Family Left, the two strongest Democratic-aligned groups. (Steadfast and Business Conservatives are separated mainly by the latter’s more Wall Street orientation, while the Faith and Family Left tend to be more conservative on social issues than Solid Liberals.)",dataset/multiColumn/imgs/619.png,dataset/multiColumn/data/619.csv,"The middle groups in the typology are also less predictable. Roughly a quarter of Solid Liberals ( 24 % ) and Hard-Pressed Skeptics ( 19 % ) say they like the political typology, while 16 % say they do not like it.",
583,multi_col-381.txt,"India, U.S., Public Opinion","The Indians’ favorable view of the U.S. is similar to the opinion of America voiced by the Germans (51%) and the Chinese (50%) and certainly more favorable than that held by the Russians (23%) and Pakistanis (14%). But it trails the median view of the U.S. in the European Union (66%) and in other major emerging market economies: Brazil, South Africa and Indonesia. Moreover, nearly three-in-ten Indians voice no opinion about the United States — so the president has some salesmanship ahead.",dataset/multiColumn/imgs/381.png,dataset/multiColumn/data/381.csv,"The 2013 Pew Research Center poll revealed a mixed pattern of public opinion when it comes to the U.S., China and Russia. Majorities or pluralities in 31 of 44 countries surveyed said the American people had a bad influence on their country's direction. By contrast, 55 % of Bangladeshis, 59 % of South Africans and 65 % of Pakistanis held this view.","Fully 63 % of AAAS India Bangladesh of South Africa fields or scientific discipline .  In addition , 65.0 % say they Brazil , Indonesia and ."
