,File_No
2422,no_data/multi_col-359.txt
2423,no_data/multi_col-3596.txt
2424,no_data/multi_col-3598.txt
2425,no_data/multi_col-3599.txt
2426,no_data/multi_col-360.txt
2427,no_data/multi_col-3607.txt
2428,no_data/multi_col-3608.txt
2429,no_data/multi_col-3609.txt
2430,no_data/multi_col-3610.txt
2431,no_data/multi_col-3611.txt
2432,no_data/multi_col-3613.txt
2433,no_data/multi_col-3616.txt
2434,no_data/multi_col-3618.txt
2435,no_data/multi_col-3619.txt
2436,no_data/multi_col-3628.txt
2437,no_data/multi_col-3632.txt
2438,no_data/multi_col-3635.txt
2439,no_data/multi_col-3637.txt
2440,no_data/multi_col-3639.txt
2441,no_data/multi_col-364.txt
2442,no_data/multi_col-3641.txt
2443,no_data/multi_col-3654.txt
2444,no_data/multi_col-3655.txt
2445,no_data/multi_col-3656.txt
2446,no_data/multi_col-366.txt
2447,no_data/multi_col-3660.txt
2448,no_data/multi_col-3661.txt
2449,no_data/multi_col-3662.txt
2450,no_data/multi_col-3666.txt
2451,no_data/multi_col-367.txt
2452,no_data/multi_col-3685.txt
2453,no_data/multi_col-3686.txt
2454,no_data/multi_col-369.txt
2455,no_data/multi_col-3704.txt
2456,no_data/multi_col-3705.txt
2457,no_data/multi_col-3706.txt
2458,no_data/multi_col-3709.txt
2459,no_data/multi_col-3714.txt
2460,no_data/multi_col-3716.txt
2461,no_data/multi_col-3717.txt
2462,no_data/multi_col-3718.txt
2463,no_data/multi_col-3726.txt
2464,no_data/multi_col-3731.txt
2465,no_data/multi_col-3734.txt
2466,no_data/multi_col-3739.txt
2467,no_data/multi_col-374.txt
2468,no_data/multi_col-3741.txt
2469,no_data/multi_col-3742.txt
2470,no_data/multi_col-3744.txt
2471,no_data/multi_col-3748.txt
2472,no_data/multi_col-3751.txt
2473,no_data/multi_col-3754.txt
2474,no_data/multi_col-3755.txt
2475,no_data/multi_col-3757.txt
2476,no_data/multi_col-3764.txt
2477,no_data/multi_col-3765.txt
2478,no_data/multi_col-3767.txt
2479,no_data/multi_col-3768.txt
2480,no_data/multi_col-3769.txt
2481,no_data/multi_col-3774.txt
2482,no_data/multi_col-3775.txt
2483,no_data/multi_col-3777.txt
2484,no_data/multi_col-3778.txt
2485,no_data/multi_col-3779.txt
2486,no_data/multi_col-378.txt
2487,no_data/multi_col-3780.txt
2488,no_data/multi_col-3781.txt
2489,no_data/multi_col-3782.txt
2490,no_data/multi_col-3783.txt
2491,no_data/multi_col-3784.txt
2492,no_data/multi_col-3785.txt
2493,no_data/multi_col-3786.txt
2494,no_data/multi_col-3787.txt
2495,no_data/multi_col-3790.txt
2496,no_data/multi_col-380.txt
2497,no_data/multi_col-3804.txt
2498,no_data/multi_col-3805.txt
2499,no_data/multi_col-3810.txt
2500,no_data/multi_col-3812.txt
2501,no_data/multi_col-3813.txt
2502,no_data/multi_col-3814.txt
2503,no_data/multi_col-3815.txt
2504,no_data/multi_col-3816.txt
2505,no_data/multi_col-3819.txt
2506,no_data/multi_col-382.txt
2507,no_data/multi_col-3824.txt
2508,no_data/multi_col-3825.txt
2509,no_data/multi_col-383.txt
2510,no_data/multi_col-3830.txt
2511,no_data/multi_col-3832.txt
2512,no_data/multi_col-3837.txt
2513,no_data/multi_col-3839.txt
2514,no_data/multi_col-384.txt
2515,no_data/multi_col-3841.txt
2516,no_data/multi_col-3844.txt
2517,no_data/multi_col-3845.txt
2518,no_data/multi_col-3846.txt
2519,no_data/multi_col-3848.txt
2520,no_data/multi_col-385.txt
2521,no_data/multi_col-3850.txt
2522,no_data/multi_col-3851.txt
2523,no_data/multi_col-3854.txt
2524,no_data/multi_col-3855.txt
2525,no_data/multi_col-386.txt
2526,no_data/multi_col-3869.txt
2527,no_data/multi_col-387.txt
2528,no_data/multi_col-3871.txt
2529,no_data/multi_col-3872.txt
2530,no_data/multi_col-3875.txt
2531,no_data/multi_col-3877.txt
2532,no_data/multi_col-3879.txt
2533,no_data/multi_col-3880.txt
2534,no_data/multi_col-3881.txt
2535,no_data/multi_col-3884.txt
2536,no_data/multi_col-3885.txt
2537,no_data/multi_col-3888.txt
2538,no_data/multi_col-389.txt
2539,no_data/multi_col-3890.txt
2540,no_data/multi_col-3891.txt
2541,no_data/multi_col-3893.txt
2542,no_data/multi_col-3896.txt
2543,no_data/multi_col-3897.txt
2544,no_data/multi_col-390.txt
2545,no_data/multi_col-391.txt
2546,no_data/multi_col-3916.txt
2547,no_data/multi_col-3920.txt
2548,no_data/multi_col-3921.txt
2549,no_data/multi_col-3923.txt
2550,no_data/multi_col-3924.txt
2551,no_data/multi_col-395.txt
2552,no_data/multi_col-3952.txt
2553,no_data/multi_col-3955.txt
2554,no_data/multi_col-3958.txt
2555,no_data/multi_col-3960.txt
2556,no_data/multi_col-3963.txt
2557,no_data/multi_col-3972.txt
2558,no_data/multi_col-3974.txt
2559,no_data/multi_col-3976.txt
2560,no_data/multi_col-3979.txt
2561,no_data/multi_col-398.txt
2562,no_data/multi_col-3982.txt
2563,no_data/multi_col-3988.txt
2564,no_data/multi_col-3991.txt
2565,no_data/multi_col-40.txt
2566,no_data/multi_col-4008.txt
2567,no_data/multi_col-4011.txt
2568,no_data/multi_col-4017.txt
2569,no_data/multi_col-4018.txt
2570,no_data/multi_col-4027.txt
2571,no_data/multi_col-4028.txt
2572,no_data/multi_col-403.txt
2573,no_data/multi_col-4030.txt
2574,no_data/multi_col-4032.txt
2575,no_data/multi_col-404.txt
2576,no_data/multi_col-4045.txt
2577,no_data/multi_col-4046.txt
2578,no_data/multi_col-4049.txt
2579,no_data/multi_col-4050.txt
2580,no_data/multi_col-4051.txt
2581,no_data/multi_col-4052.txt
2582,no_data/multi_col-4053.txt
2583,no_data/multi_col-4054.txt
2584,no_data/multi_col-4057.txt
2585,no_data/multi_col-4059.txt
2586,no_data/multi_col-406.txt
2587,no_data/multi_col-4061.txt
2588,no_data/multi_col-4062.txt
2589,no_data/multi_col-4065.txt
2590,no_data/multi_col-4067.txt
2591,no_data/multi_col-4070.txt
2592,no_data/multi_col-4075.txt
2593,no_data/multi_col-4076.txt
2594,no_data/multi_col-408.txt
2595,no_data/multi_col-4083.txt
2596,no_data/multi_col-4087.txt
2597,no_data/multi_col-4088.txt
2598,no_data/multi_col-409.txt
2599,no_data/multi_col-4093.txt
2600,no_data/multi_col-4098.txt
2601,no_data/multi_col-4099.txt
2602,no_data/multi_col-41.txt
2603,no_data/multi_col-410.txt
2604,no_data/multi_col-4105.txt
2605,no_data/multi_col-4106.txt
2606,no_data/multi_col-4107.txt
2607,no_data/multi_col-4111.txt
2608,no_data/multi_col-4118.txt
2609,no_data/multi_col-412.txt
2610,no_data/multi_col-4121.txt
2611,no_data/multi_col-4124.txt
2612,no_data/multi_col-4128.txt
2613,no_data/multi_col-4130.txt
2614,no_data/multi_col-4135.txt
2615,no_data/multi_col-4136.txt
2616,no_data/multi_col-4138.txt
2617,no_data/multi_col-4140.txt
2618,no_data/multi_col-4143.txt
2619,no_data/multi_col-415.txt
2620,no_data/multi_col-4158.txt
2621,no_data/multi_col-416.txt
2622,no_data/multi_col-4162.txt
2623,no_data/multi_col-4163.txt
2624,no_data/multi_col-4169.txt
2625,no_data/multi_col-4172.txt
2626,no_data/multi_col-4173.txt
2627,no_data/multi_col-4175.txt
2628,no_data/multi_col-4176.txt
2629,no_data/multi_col-4177.txt
2630,no_data/multi_col-4179.txt
2631,no_data/multi_col-418.txt
2632,no_data/multi_col-4180.txt
2633,no_data/multi_col-4182.txt
2634,no_data/multi_col-4183.txt
2635,no_data/multi_col-4184.txt
2636,no_data/multi_col-4185.txt
2637,no_data/multi_col-419.txt
2638,no_data/multi_col-4192.txt
2639,no_data/multi_col-4194.txt
2640,no_data/multi_col-4196.txt
2641,no_data/multi_col-4200.txt
2642,no_data/multi_col-4201.txt
2643,no_data/multi_col-4202.txt
2644,no_data/multi_col-4203.txt
2645,no_data/multi_col-4204.txt
2646,no_data/multi_col-4207.txt
2647,no_data/multi_col-4212.txt
2648,no_data/multi_col-4215.txt
2649,no_data/multi_col-4218.txt
2650,no_data/multi_col-422.txt
2651,no_data/multi_col-423.txt
2652,no_data/multi_col-4232.txt
2653,no_data/multi_col-4233.txt
2654,no_data/multi_col-4234.txt
2655,no_data/multi_col-4237.txt
2656,no_data/multi_col-4255.txt
2657,no_data/multi_col-4256.txt
2658,no_data/multi_col-4259.txt
2659,no_data/multi_col-426.txt
2660,no_data/multi_col-4260.txt
2661,no_data/multi_col-4276.txt
2662,no_data/multi_col-4277.txt
2663,no_data/multi_col-4278.txt
2664,no_data/multi_col-4283.txt
2665,no_data/multi_col-4284.txt
2666,no_data/multi_col-4285.txt
2667,no_data/multi_col-4286.txt
2668,no_data/multi_col-429.txt
2669,no_data/multi_col-4290.txt
2670,no_data/multi_col-4295.txt
2671,no_data/multi_col-4296.txt
2672,no_data/multi_col-4297.txt
2673,no_data/multi_col-4298.txt
2674,no_data/multi_col-430.txt
2675,no_data/multi_col-4300.txt
2676,no_data/multi_col-4302.txt
2677,no_data/multi_col-4303.txt
2678,no_data/multi_col-4304.txt
2679,no_data/multi_col-4305.txt
2680,no_data/multi_col-4307.txt
2681,no_data/multi_col-4314.txt
2682,no_data/multi_col-4316.txt
2683,no_data/multi_col-4317.txt
2684,no_data/multi_col-4322.txt
2685,no_data/multi_col-4327.txt
2686,no_data/multi_col-433.txt
2687,no_data/multi_col-4331.txt
2688,no_data/multi_col-4338.txt
2689,no_data/multi_col-4340.txt
2690,no_data/multi_col-4344.txt
2691,no_data/multi_col-4346.txt
2692,no_data/multi_col-4348.txt
2693,no_data/multi_col-4349.txt
2694,no_data/multi_col-435.txt
2695,no_data/multi_col-4357.txt
2696,no_data/multi_col-4370.txt
2697,no_data/multi_col-4371.txt
2698,no_data/multi_col-4372.txt
2699,no_data/multi_col-4373.txt
2700,no_data/multi_col-4381.txt
2701,no_data/multi_col-4382.txt
2702,no_data/multi_col-4383.txt
2703,no_data/multi_col-4390.txt
2704,no_data/multi_col-4393.txt
2705,no_data/multi_col-4397.txt
2706,no_data/multi_col-4398.txt
2707,no_data/multi_col-4405.txt
2708,no_data/multi_col-4406.txt
2709,no_data/multi_col-4409.txt
2710,no_data/multi_col-4411.txt
2711,no_data/multi_col-4412.txt
2712,no_data/multi_col-4413.txt
2713,no_data/multi_col-442.txt
2714,no_data/multi_col-4423.txt
2715,no_data/multi_col-4429.txt
2716,no_data/multi_col-443.txt
2717,no_data/multi_col-4432.txt
2718,no_data/multi_col-4433.txt
2719,no_data/multi_col-4434.txt
2720,no_data/multi_col-4441.txt
2721,no_data/multi_col-4444.txt
2722,no_data/multi_col-445.txt
2723,no_data/multi_col-4453.txt
2724,no_data/multi_col-4457.txt
2725,no_data/multi_col-4459.txt
2726,no_data/multi_col-446.txt
2727,no_data/multi_col-4463.txt
2728,no_data/multi_col-4464.txt
2729,no_data/multi_col-4469.txt
2730,no_data/multi_col-4470.txt
2731,no_data/multi_col-4472.txt
2732,no_data/multi_col-4483.txt
2733,no_data/multi_col-4488.txt
2734,no_data/multi_col-4490.txt
2735,no_data/multi_col-4495.txt
2736,no_data/multi_col-4496.txt
2737,no_data/multi_col-4497.txt
2738,no_data/multi_col-4502.txt
2739,no_data/multi_col-4511.txt
2740,no_data/multi_col-4512.txt
2741,no_data/multi_col-4514.txt
2742,no_data/multi_col-4515.txt
2743,no_data/multi_col-4517.txt
2744,no_data/multi_col-4518.txt
2745,no_data/multi_col-4519.txt
2746,no_data/multi_col-4520.txt
2747,no_data/multi_col-4521.txt
2748,no_data/multi_col-4522.txt
2749,no_data/multi_col-4523.txt
2750,no_data/multi_col-4529.txt
2751,no_data/multi_col-4530.txt
2752,no_data/multi_col-4534.txt
2753,no_data/multi_col-4550.txt
2754,no_data/multi_col-4551.txt
2755,no_data/multi_col-4557.txt
2756,no_data/multi_col-4561.txt
2757,no_data/multi_col-4562.txt
2758,no_data/multi_col-4563.txt
2759,no_data/multi_col-4575.txt
2760,no_data/multi_col-4579.txt
2761,no_data/multi_col-4580.txt
2762,no_data/multi_col-4582.txt
2763,no_data/multi_col-4587.txt
2764,no_data/multi_col-4589.txt
2765,no_data/multi_col-4592.txt
2766,no_data/multi_col-4594.txt
2767,no_data/multi_col-4596.txt
2768,no_data/multi_col-4600.txt
2769,no_data/multi_col-4601.txt
2770,no_data/multi_col-4602.txt
2771,no_data/multi_col-4607.txt
2772,no_data/multi_col-4608.txt
2773,no_data/multi_col-4616.txt
2774,no_data/multi_col-4618.txt
2775,no_data/multi_col-4624.txt
2776,no_data/multi_col-4625.txt
2777,no_data/multi_col-4626.txt
2778,no_data/multi_col-4628.txt
2779,no_data/multi_col-4633.txt
2780,no_data/multi_col-4656.txt
2781,no_data/multi_col-4659.txt
2782,no_data/multi_col-4662.txt
2783,no_data/multi_col-4665.txt
2784,no_data/multi_col-4670.txt
2785,no_data/multi_col-4672.txt
2786,no_data/multi_col-4673.txt
2787,no_data/multi_col-4676.txt
2788,no_data/multi_col-4678.txt
2789,no_data/multi_col-4679.txt
2790,no_data/multi_col-4681.txt
2791,no_data/multi_col-4683.txt
2792,no_data/multi_col-4685.txt
2793,no_data/multi_col-4688.txt
2794,no_data/multi_col-4691.txt
2795,no_data/multi_col-4693.txt
2796,no_data/multi_col-4695.txt
2797,no_data/multi_col-4698.txt
2798,no_data/multi_col-4705.txt
2799,no_data/multi_col-4713.txt
2800,no_data/multi_col-4714.txt
2801,no_data/multi_col-4730.txt
2802,no_data/multi_col-4735.txt
2803,no_data/multi_col-4736.txt
2804,no_data/multi_col-4738.txt
2805,no_data/multi_col-4739.txt
2806,no_data/multi_col-4741.txt
2807,no_data/multi_col-4791.txt
2808,no_data/multi_col-4792.txt
2809,no_data/multi_col-4794.txt
2810,no_data/multi_col-4795.txt
2811,no_data/multi_col-4797.txt
2812,no_data/multi_col-48.txt
2813,no_data/multi_col-4801.txt
2814,no_data/multi_col-4803.txt
2815,no_data/multi_col-4815.txt
2816,no_data/multi_col-4816.txt
2817,no_data/multi_col-4817.txt
2818,no_data/multi_col-4818.txt
2819,no_data/multi_col-4825.txt
2820,no_data/multi_col-4828.txt
2821,no_data/multi_col-4829.txt
2822,no_data/multi_col-483.txt
2823,no_data/multi_col-4835.txt
2824,no_data/multi_col-4836.txt
2825,no_data/multi_col-4839.txt
2826,no_data/multi_col-4841.txt
2827,no_data/multi_col-4842.txt
2828,no_data/multi_col-4843.txt
2829,no_data/multi_col-485.txt
2830,no_data/multi_col-4850.txt
2831,no_data/multi_col-4852.txt
2832,no_data/multi_col-4854.txt
2833,no_data/multi_col-4859.txt
2834,no_data/multi_col-487.txt
2835,no_data/multi_col-488.txt
2836,no_data/multi_col-4882.txt
2837,no_data/multi_col-4885.txt
2838,no_data/multi_col-4887.txt
2839,no_data/multi_col-4888.txt
2840,no_data/multi_col-4889.txt
2841,no_data/multi_col-489.txt
2842,no_data/multi_col-4893.txt
2843,no_data/multi_col-490.txt
2844,no_data/multi_col-4901.txt
2845,no_data/multi_col-4908.txt
2846,no_data/multi_col-4909.txt
2847,no_data/multi_col-4912.txt
2848,no_data/multi_col-4915.txt
2849,no_data/multi_col-4916.txt
2850,no_data/multi_col-4917.txt
2851,no_data/multi_col-4918.txt
2852,no_data/multi_col-4919.txt
2853,no_data/multi_col-4922.txt
2854,no_data/multi_col-4925.txt
2855,no_data/multi_col-4926.txt
2856,no_data/multi_col-4928.txt
2857,no_data/multi_col-4932.txt
2858,no_data/multi_col-4936.txt
2859,no_data/multi_col-494.txt
2860,no_data/multi_col-4951.txt
2861,no_data/multi_col-4960.txt
2862,no_data/multi_col-4961.txt
2863,no_data/multi_col-4964.txt
2864,no_data/multi_col-4965.txt
2865,no_data/multi_col-4966.txt
2866,no_data/multi_col-4968.txt
2867,no_data/multi_col-497.txt
2868,no_data/multi_col-4976.txt
2869,no_data/multi_col-4981.txt
2870,no_data/multi_col-4987.txt
2871,no_data/multi_col-4988.txt
2872,no_data/multi_col-4989.txt
2873,no_data/multi_col-4994.txt
2874,no_data/multi_col-4998.txt
2875,no_data/multi_col-5001.txt
2876,no_data/multi_col-5004.txt
2877,no_data/multi_col-5009.txt
2878,no_data/multi_col-5011.txt
2879,no_data/multi_col-5016.txt
2880,no_data/multi_col-5018.txt
2881,no_data/multi_col-502.txt
2882,no_data/multi_col-5026.txt
2883,no_data/multi_col-5028.txt
2884,no_data/multi_col-5030.txt
2885,no_data/multi_col-5040.txt
2886,no_data/multi_col-5041.txt
2887,no_data/multi_col-5043.txt
2888,no_data/multi_col-5045.txt
2889,no_data/multi_col-5046.txt
2890,no_data/multi_col-5049.txt
2891,no_data/multi_col-505.txt
2892,no_data/multi_col-5053.txt
2893,no_data/multi_col-5055.txt
2894,no_data/multi_col-5059.txt
2895,no_data/multi_col-506.txt
2896,no_data/multi_col-5060.txt
2897,no_data/multi_col-5062.txt
2898,no_data/multi_col-5065.txt
2899,no_data/multi_col-5067.txt
2900,no_data/multi_col-507.txt
2901,no_data/multi_col-5071.txt
2902,no_data/multi_col-5072.txt
2903,no_data/multi_col-5073.txt
2904,no_data/multi_col-5088.txt
2905,no_data/multi_col-5089.txt
2906,no_data/multi_col-5090.txt
2907,no_data/multi_col-5097.txt
2908,no_data/multi_col-5098.txt
2909,no_data/multi_col-5099.txt
2910,no_data/multi_col-5100.txt
2911,no_data/multi_col-5106.txt
2912,no_data/multi_col-5109.txt
2913,no_data/multi_col-5111.txt
2914,no_data/multi_col-5116.txt
2915,no_data/multi_col-5120.txt
2916,no_data/multi_col-5122.txt
2917,no_data/multi_col-5123.txt
2918,no_data/multi_col-5124.txt
2919,no_data/multi_col-5137.txt
2920,no_data/multi_col-5139.txt
2921,no_data/multi_col-5143.txt
2922,no_data/multi_col-5146.txt
2923,no_data/multi_col-5148.txt
2924,no_data/multi_col-5154.txt
2925,no_data/multi_col-5155.txt
2926,no_data/multi_col-5159.txt
2927,no_data/multi_col-516.txt
2928,no_data/multi_col-5160.txt
2929,no_data/multi_col-5161.txt
2930,no_data/multi_col-5164.txt
2931,no_data/multi_col-5165.txt
2932,no_data/multi_col-5166.txt
2933,no_data/multi_col-5167.txt
2934,no_data/multi_col-5168.txt
2935,no_data/multi_col-5169.txt
2936,no_data/multi_col-517.txt
2937,no_data/multi_col-5170.txt
2938,no_data/multi_col-5175.txt
2939,no_data/multi_col-5180.txt
2940,no_data/multi_col-5181.txt
2941,no_data/multi_col-5185.txt
2942,no_data/multi_col-5187.txt
2943,no_data/multi_col-5189.txt
2944,no_data/multi_col-519.txt
2945,no_data/multi_col-5191.txt
2946,no_data/multi_col-5192.txt
2947,no_data/multi_col-5194.txt
2948,no_data/multi_col-5195.txt
2949,no_data/multi_col-5197.txt
2950,no_data/multi_col-520.txt
2951,no_data/multi_col-521.txt
2952,no_data/multi_col-5211.txt
2953,no_data/multi_col-5212.txt
2954,no_data/multi_col-5216.txt
2955,no_data/multi_col-5217.txt
2956,no_data/multi_col-5228.txt
2957,no_data/multi_col-5230.txt
2958,no_data/multi_col-5232.txt
2959,no_data/multi_col-5234.txt
2960,no_data/multi_col-5238.txt
2961,no_data/multi_col-5239.txt
2962,no_data/multi_col-524.txt
2963,no_data/multi_col-5242.txt
2964,no_data/multi_col-5243.txt
2965,no_data/multi_col-5244.txt
2966,no_data/multi_col-5246.txt
2967,no_data/multi_col-525.txt
2968,no_data/multi_col-5250.txt
2969,no_data/multi_col-5253.txt
2970,no_data/multi_col-5254.txt
2971,no_data/multi_col-526.txt
2972,no_data/multi_col-5260.txt
2973,no_data/multi_col-5261.txt
2974,no_data/multi_col-5267.txt
2975,no_data/multi_col-5268.txt
2976,no_data/multi_col-5269.txt
2977,no_data/multi_col-5270.txt
2978,no_data/multi_col-5271.txt
2979,no_data/multi_col-5278.txt
2980,no_data/multi_col-5279.txt
2981,no_data/multi_col-528.txt
2982,no_data/multi_col-5280.txt
2983,no_data/multi_col-5281.txt
2984,no_data/multi_col-5285.txt
2985,no_data/multi_col-529.txt
2986,no_data/multi_col-5290.txt
2987,no_data/multi_col-5294.txt
2988,no_data/multi_col-5295.txt
2989,no_data/multi_col-5296.txt
2990,no_data/multi_col-53.txt
2991,no_data/multi_col-5300.txt
2992,no_data/multi_col-5301.txt
2993,no_data/multi_col-5302.txt
2994,no_data/multi_col-5303.txt
2995,no_data/multi_col-5304.txt
2996,no_data/multi_col-5305.txt
2997,no_data/multi_col-5308.txt
2998,no_data/multi_col-531.txt
2999,no_data/multi_col-5313.txt
3000,no_data/multi_col-5314.txt
3001,no_data/multi_col-5316.txt
3002,no_data/multi_col-5319.txt
3003,no_data/multi_col-5321.txt
3004,no_data/multi_col-5324.txt
3005,no_data/multi_col-5327.txt
3006,no_data/multi_col-5329.txt
3007,no_data/multi_col-533.txt
3008,no_data/multi_col-5334.txt
3009,no_data/multi_col-5335.txt
3010,no_data/multi_col-5336.txt
3011,no_data/multi_col-5338.txt
3012,no_data/multi_col-5339.txt
3013,no_data/multi_col-534.txt
3014,no_data/multi_col-5367.txt
3015,no_data/multi_col-537.txt
3016,no_data/multi_col-5370.txt
3017,no_data/multi_col-5371.txt
3018,no_data/multi_col-5372.txt
3019,no_data/multi_col-5374.txt
3020,no_data/multi_col-5376.txt
3021,no_data/multi_col-5377.txt
3022,no_data/multi_col-5379.txt
3023,no_data/multi_col-5381.txt
3024,no_data/multi_col-5382.txt
3025,no_data/multi_col-5384.txt
3026,no_data/multi_col-5388.txt
3027,no_data/multi_col-539.txt
3028,no_data/multi_col-5391.txt
3029,no_data/multi_col-5392.txt
3030,no_data/multi_col-5393.txt
3031,no_data/multi_col-5398.txt
3032,no_data/multi_col-5404.txt
3033,no_data/multi_col-5407.txt
3034,no_data/multi_col-5409.txt
3035,no_data/multi_col-541.txt
3036,no_data/multi_col-5411.txt
3037,no_data/multi_col-5413.txt
3038,no_data/multi_col-5414.txt
3039,no_data/multi_col-5415.txt
3040,no_data/multi_col-5416.txt
3041,no_data/multi_col-5417.txt
3042,no_data/multi_col-5419.txt
3043,no_data/multi_col-5420.txt
3044,no_data/multi_col-5421.txt
3045,no_data/multi_col-5426.txt
3046,no_data/multi_col-5427.txt
3047,no_data/multi_col-5433.txt
3048,no_data/multi_col-5436.txt
3049,no_data/multi_col-5438.txt
3050,no_data/multi_col-5439.txt
3051,no_data/multi_col-5441.txt
3052,no_data/multi_col-5448.txt
3053,no_data/multi_col-5449.txt
3054,no_data/multi_col-5451.txt
3055,no_data/multi_col-5453.txt
3056,no_data/multi_col-5456.txt
3057,no_data/multi_col-5458.txt
3058,no_data/multi_col-5467.txt
3059,no_data/multi_col-5468.txt
3060,no_data/multi_col-547.txt
3061,no_data/multi_col-5473.txt
3062,no_data/multi_col-5476.txt
3063,no_data/multi_col-5477.txt
3064,no_data/multi_col-5484.txt
3065,no_data/multi_col-5486.txt
3066,no_data/multi_col-5489.txt
3067,no_data/multi_col-549.txt
3068,no_data/multi_col-5490.txt
3069,no_data/multi_col-5491.txt
3070,no_data/multi_col-5504.txt
3071,no_data/multi_col-5505.txt
3072,no_data/multi_col-5509.txt
3073,no_data/multi_col-551.txt
3074,no_data/multi_col-5510.txt
3075,no_data/multi_col-5513.txt
3076,no_data/multi_col-5514.txt
3077,no_data/multi_col-5517.txt
3078,no_data/multi_col-5518.txt
3079,no_data/multi_col-5521.txt
3080,no_data/multi_col-5526.txt
3081,no_data/multi_col-5529.txt
3082,no_data/multi_col-553.txt
3083,no_data/multi_col-554.txt
3084,no_data/multi_col-555.txt
3085,no_data/multi_col-5551.txt
3086,no_data/multi_col-5555.txt
3087,no_data/multi_col-5556.txt
3088,no_data/multi_col-5559.txt
3089,no_data/multi_col-5563.txt
3090,no_data/multi_col-5566.txt
3091,no_data/multi_col-5574.txt
3092,no_data/multi_col-5577.txt
3093,no_data/multi_col-5579.txt
3094,no_data/multi_col-5581.txt
3095,no_data/multi_col-5587.txt
3096,no_data/multi_col-5588.txt
3097,no_data/multi_col-5590.txt
3098,no_data/multi_col-5592.txt
3099,no_data/multi_col-5596.txt
3100,no_data/multi_col-560.txt
3101,no_data/multi_col-5601.txt
3102,no_data/multi_col-5609.txt
3103,no_data/multi_col-5620.txt
3104,no_data/multi_col-5621.txt
3105,no_data/multi_col-5624.txt
3106,no_data/multi_col-5626.txt
3107,no_data/multi_col-5633.txt
3108,no_data/multi_col-5647.txt
3109,no_data/multi_col-5650.txt
3110,no_data/multi_col-5651.txt
3111,no_data/multi_col-5659.txt
3112,no_data/multi_col-566.txt
3113,no_data/multi_col-5668.txt
3114,no_data/multi_col-5669.txt
3115,no_data/multi_col-5673.txt
3116,no_data/multi_col-5675.txt
3117,no_data/multi_col-5676.txt
3118,no_data/multi_col-5678.txt
3119,no_data/multi_col-568.txt
3120,no_data/multi_col-5681.txt
3121,no_data/multi_col-5683.txt
3122,no_data/multi_col-5684.txt
3123,no_data/multi_col-5687.txt
3124,no_data/multi_col-5688.txt
3125,no_data/multi_col-5691.txt
3126,no_data/multi_col-5695.txt
3127,no_data/multi_col-5716.txt
3128,no_data/multi_col-5717.txt
3129,no_data/multi_col-572.txt
3130,no_data/multi_col-5721.txt
3131,no_data/multi_col-5726.txt
3132,no_data/multi_col-5727.txt
3133,no_data/multi_col-5728.txt
3134,no_data/multi_col-5729.txt
3135,no_data/multi_col-5730.txt
3136,no_data/multi_col-5735.txt
3137,no_data/multi_col-5738.txt
3138,no_data/multi_col-5750.txt
3139,no_data/multi_col-5754.txt
3140,no_data/multi_col-5759.txt
3141,no_data/multi_col-5760.txt
3142,no_data/multi_col-5761.txt
3143,no_data/multi_col-5762.txt
3144,no_data/multi_col-5765.txt
3145,no_data/multi_col-5766.txt
3146,no_data/multi_col-5768.txt
3147,no_data/multi_col-577.txt
3148,no_data/multi_col-5774.txt
3149,no_data/multi_col-5775.txt
3150,no_data/multi_col-5776.txt
3151,no_data/multi_col-5778.txt
3152,no_data/multi_col-5779.txt
3153,no_data/multi_col-578.txt
3154,no_data/multi_col-5780.txt
3155,no_data/multi_col-5782.txt
3156,no_data/multi_col-5784.txt
3157,no_data/multi_col-5785.txt
3158,no_data/multi_col-5790.txt
3159,no_data/multi_col-5792.txt
3160,no_data/multi_col-5793.txt
3161,no_data/multi_col-5795.txt
3162,no_data/multi_col-5798.txt
3163,no_data/multi_col-5799.txt
3164,no_data/multi_col-5801.txt
3165,no_data/multi_col-5802.txt
3166,no_data/multi_col-5805.txt
3167,no_data/multi_col-5810.txt
3168,no_data/multi_col-5813.txt
3169,no_data/multi_col-582.txt
3170,no_data/multi_col-5826.txt
3171,no_data/multi_col-5827.txt
3172,no_data/multi_col-5829.txt
3173,no_data/multi_col-583.txt
3174,no_data/multi_col-5832.txt
3175,no_data/multi_col-5835.txt
3176,no_data/multi_col-5837.txt
3177,no_data/multi_col-5838.txt
3178,no_data/multi_col-5839.txt
3179,no_data/multi_col-584.txt
3180,no_data/multi_col-5840.txt
3181,no_data/multi_col-5841.txt
3182,no_data/multi_col-5842.txt
3183,no_data/multi_col-5843.txt
3184,no_data/multi_col-5845.txt
3185,no_data/multi_col-5852.txt
3186,no_data/multi_col-5854.txt
3187,no_data/multi_col-5855.txt
3188,no_data/multi_col-5856.txt
3189,no_data/multi_col-5857.txt
3190,no_data/multi_col-5858.txt
3191,no_data/multi_col-5860.txt
3192,no_data/multi_col-5862.txt
3193,no_data/multi_col-5863.txt
3194,no_data/multi_col-5868.txt
3195,no_data/multi_col-5869.txt
3196,no_data/multi_col-587.txt
3197,no_data/multi_col-5870.txt
3198,no_data/multi_col-5871.txt
3199,no_data/multi_col-5876.txt
3200,no_data/multi_col-5877.txt
3201,no_data/multi_col-5878.txt
3202,no_data/multi_col-5879.txt
3203,no_data/multi_col-5880.txt
