old_id,title,imgPath,caption,URL,dataPath,chartType,complexity,topic,bboxesPath,File_No,ocr-text
no_data-3163,"Half of Americans say space travel will become routine in next 50 years, but a majority wouldn't be interested in going % ofU.S adults who say people will/will not routinely travel in space as tourists before 2068 % ofU.S. adults who say they personally would be",imgs/216.png,"However, even if space travel does become commonplace, more than half of Americans (58%) say they would not be interested in going. People who aren’t interested in orbiting the Earth in a spacecraft cite a number of concerns, including thinking it would be too expensive or scary or that their health or age would not allow for safe travel. Among the 42% who would be interested, the most common reason is that they want to experience something unique.",https://www.pewresearch.org/fact-tank/2019/07/17/how-americans-see-the-future-of-space-exploration-50-years-after-the-first-moon-landing/,data/216.txt,bar,simple,U.S. Politics & Policy,bboxes/216.json,two_col-216.txt,"Half of Americans say space travel will  | become routine in next 50 years, but a  | majority wouldn't be interested in going  | % ofU.S adults who say people will/will not routinely  | travel in space as tourists before 2068  | People will not routinely  | People will routinely  | travel in space  | travel in space  | 50  | 50  | % ofU.S. adults who say they personally would be  | in orbiting the Earth in a spacecraft  | Interested  | Not interested  | 58  | 42  | Note: Respondents who did not give an answer ware not shown. Will  | and will not happen combines those saying each will definitely/  | probably occur.  | Source: Survey conducted March 27-April 9, 2018  | a Majority of Americans Believe It Is Essential That the U.S Remain a  | Global Leader in Space  | PEW RESEARCH CENTER "
no_data-3605,"U.S. colleges are admitting applications more students, but not enough to keep pace with soaring number of applications Number of applications and admissions by 2017 admission rate % of applicants admitted in 2017",multiColumn/imgs/1620.png,"Schools at all levels of competitiveness have seen increases in application volume, though not in any regular pattern. At all but the most competitive schools – those that admitted fewer than 10% of applicants in 2017 – the number of admissions also has risen. But only among the schools with the highest admission rates – 70% or above – have admissions risen by enough to keep pace with the surge in applications.",https://www.pewresearch.org/fact-tank/2019/04/09/a-majority-of-u-s-colleges-admit-most-students-who-apply/,multiColumn/data/1620.txt,line,complex,Uncategorised,multiColumn/bboxes/1620.json,multi_col-1620.txt,"U.S. colleges are admitting applications more students, but not enough to keep pace with  | soaring number of applications  | Number of applications and admissions by 2017 admission rate  | % of applicants admitted in 2017  | 10 %-  | 20 %-  | 30%-  | 40%-  | 50 %-  | 70 %-  | Fewer  | 60 %-  | 80 %-  | 9 %-  | than 10%  | 19 9 %  | 29. 9 %  | 39. 9 %  | 49. 9 %  | 59.9%  | 69.9 %  | 79. 9 %  | 89 9 %  | 100%  | 2 million  | +86. 6%  | Applications  | Admissions  | +114.5%  | 1.5 million  | +123. 7%  | +140.0%  | +76.5%  | 1 million  | +123.2%  | % 2002-2017 change from  | % 2002-2017 change from +137.5%  | +110.0%  | +95.0%  | 500, 000  | +71.2%  | +98. 6%  | +98.5%  | +121. 7%  | +89. 1 %  | +85. 6%  | + 16. 6%  | 8. 0%  | +66 0%  | +118 2%  | +29 4 %  | 2002 2017  | Source: Pew Research Center analysis of data from National Center for Education Statistics, Integrated Postsecondary  | Education Data System.  | PEW RESEARCH CENTER "
no_data-7782,About four-in-ten say their family avoids discussing politics family members share their political % who say views a few/ Almost none Almost everyone) Mo st,multiColumn/imgs/3352.png,"And among those who say that most or all of their family shares their political views, a wide majority (70%) says their family is “okay with” talking about politics, while just 30% say their family tries to avoid the subject. However, among those who say almost no one or just a few people in their family share their political views, a 59% majority says their family tries to avoid talking about politics, while a smaller share (41%) says their family finds such discussions acceptable.",https://www.pewresearch.org/fact-tank/2016/12/22/how-americans-are-talking-about-trumps-election-in-6-charts/,multiColumn/data/3352.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/3352.json,multi_col-3352.txt,About four-in-ten say their family avoids  | discussing politics  | family members share their political  | % who say  | views  | a few/ Almost none Almost everyone) Mo st  | Total  | 33  | 65  | % who say their family  | talking about politics  | Tries to avoid  | is jokay with  | Total  | 39  | 60  | Among those who say  | family members share their  | political views  | Almost everyone)  | 30  | 70  | Most  | a fewl  | 59  | Almost none  | Note: Don'tknow/No answer responses notshown.  | Source Survey conducted Nov 29: Dec 12 2016  | PEW RESEARCH CENTER 
no_data-6342,"Half of Americans think society doesn't place enough importance on working, but views vary by age, political party % of U.S. adults enough who say society about generally right places too of importance enough on working and having a job",multiColumn/imgs/2754.png,"Overall, half of Americans say that society does not place enough importance on working and having a job; 19% say that society places too much importance on work, while the remaining 31% think that balance is just about right. However, Republicans and Republican-leaning independents are about twice as likely as Democrats and Democratic leaners to say that society doesn’t place enough importance on working (69% vs. 35%).
There is also a substantial age gap in how Americans view work. Two-thirds (67%) of U.S. adults ages 65 and older – and 55% of those ages 50 to 64 – think that society does not place enough importance on working. That share falls to just 36% among those 18 to 29.",https://www.pewresearch.org/fact-tank/2017/09/26/about-a-third-of-americans-would-tell-a-high-schooler-seeking-career-advice-to-enter-a-stem-related-field/,multiColumn/data/2754.txt,bar,complex,Economy & Work,multiColumn/bboxes/2754.json,multi_col-2754.txt,"Half of Americans think society doesn't  | place enough importance on working,  | but views vary by age, political party  | % of U.S. adults enough who say society about generally right places too  | much not enough orjust about having the right amount  | of importance enough on working and having a job  | Too much Not enough Justa bout cright  | U.S ad ults  | 19  | 50  | 31  | 18-29  | 36  | 37  | 27  | 30-49  | 22  | 45  | 32  | 50-64 15  | 55  | 30  | 65+ 8  | 67  | 25  | Rep/lean Rep 10  | 69  | 21  | Dem/lean Dem  | 24  | 35  | 40  | Note: Respondents who did poot 1-15 give an 2017 answerare notshown.  | Source: Survey conducted May 1-15 give 2017  | PEW RESEARCH CENTER "
no_data-10679,Supreme Court's Members Little-Known How manyjustices are women? asked April 2015 Who is the swing vote in divided cases? August2013* Who is the chief justice? July 2012,multiColumn/imgs/4592.png,"In Pew Research Center’s most recent knowledge quiz, just 33% knew that there are three women on the Supreme Court – Justices Ruth Bader Ginsburg, Elena Kagan and Sonia Sotomayor. A higher percentage (39%) said that there are two women on the high court, while 14% said there is one and 4% said four.
An August 2013 survey included the names and photos of four justices – Ginsburg, Antonin Scalia, Anthony Kennedy and Clarence Thomas – and asked which one had most often been the court’s “swing vote.” Despite the fact that there had been several closely divided Supreme Court cases during the 2012-2013 term in which Kennedy’s votes were often decisive, just 28% correctly identified him as the swing vote.
Chief Justice John Roberts is also not well-known. In July 2012, shortly after Roberts cast the deciding vote upholding most of the Affordable Care Act, just 34% identified Roberts as chief justice from a list that included Stephen Breyer, Harry Reid and William Rehnquist. That was not much better than the 28% who identified Roberts from a similar list in 2010.",https://www.pewresearch.org/fact-tank/2015/05/14/dim-public-awareness-of-supreme-court-as-major-rulings-loom/,multiColumn/data/4592.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/4592.json,multi_col-4592.txt,Supreme Court's Members Little-Known  | How manyjustices are women? asked April 2015  | Three  | 33  | One  | 14  | Two  | 39  | Four  | Refused  | 10  | Who is the swing vote in divided cases? August2013*  | Kennedy  | 28  | Sca lia  | 20  | Ginsburg  | 18  | Tho mas  | 15  | Refused  | 18  | Who is the chief justice? July 2012  | Roberts  | 34  | Re hnquist  | 12  | Reid  | Breyer 1  | Refused  | 51  | Correctanswer to each question isin bold *August.0013 question  | included photos of each answer choice with names.  | PEW RESEARCH CENTER 
no_data-7288,The Selected Reserve ,imgs/486.png,"There is much more to the U.S. military than the active-duty force. In recent conflicts around the world, the National Guard and Reserves have often fought alongside the active-duty military. In 2015, 826,106 adults served in the Selected Reserves – those National Guard members and reservists who were available to be called to active duty. An additional 275,247 adults are in the Inactive National Guard and Individual Ready Reserve and do not engage in regular training or active-duty drills.",https://www.pewresearch.org/fact-tank/2017/04/13/6-facts-about-the-u-s-military-and-its-changing-demographics/,data/486.txt,pie,simple,U.S. Politics & Policy,bboxes/486.json,two_col-486.txt,"The Selected Reserve  | % of the U.S. Reserves and National  | Guard forces (826,106) in each  | branch, 2015  | Army  | Army  | Reserve  | National  | 24%  | Guard  | 42%  | 13% Air  | National  | Guard  | 8%  | 5% 7%  | Coast  | Air Force  | Guard Marine  | Reserve  | Reserve Corps  | Navy  | 1%  | Reserve  | Reserve  | Note: An additional 275 247 are members  | ofthe Ina ctive National Guard andthe  | Individual Ready Reserve These individuals  | do nottrain regularlyand do not pa articipate  | in active- duty training exercises with  | members ofthe Sel lected Reserve.  | Source: Defense Depa rtment #2015  | Demographics: Profile ofthe Military  | Community"" report.  | PEW RESEARCH CENTER "
no_data-12156,About Three-in-Ten Closely Following Fighting Between Israel & Hamas % following each story very closely,multiColumn/imgs/5188.png,"For the second week in a row, news about the fighting between Israel and Hamas is near the top of the public’s news interest list. About three-in-ten (31%) say they were very closely following reports about the fighting in Gaza.
Nearly as many (28%) say they very closely followed news about Central American children crossing the U.S.-Mexico border; a week ago, 33% followed this story very closely.
And in the wake of new U.S. and European Union sanctions against Russia, 24% say they followed news about the situation involving Russia and Ukraine. News about the U.S. economy attracted a similar level of attention (27% following very closely).",https://www.pewresearch.org/politics/2014/08/05/modest-improvement-in-views-of-economic-news/,multiColumn/data/5188.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/5188.json,multi_col-5188.txt,"About Three-in-Ten Closely Following  | Fighting Between Israel & Hamas  | % following each story very closely  | Israel & Hamas fighting  | 31  | Children from Central  | 28  | America crossing border  | ULS economy  | 27  | Outbreak of Ebola in Africa  | 26  | Russia-Ukraine situation  | 24  | Survey conducted July 31- August3, 2014.  | PEW RESEARCH CENTER "
no_data-17208,News Interest % following each story very closely Which one story did you follow most closely?,multiColumn/imgs/6554.png,"A third of the public (33%) says they followed news about military air strikes in Libya by the U.S. and its allies very closely last week. By contrast, 50% say they followed news about the aftermath of the Japanese disasters very closely. The survey was completed before President Obama addressed the nation Monday night about the mission in Libya.
The current level of interest in Libya is no higher than interest in news about the nation’s economy (36% very closely). But economic news accounted for only 6% of coverage.
In other news, 11% say they followed news about the death of actress Elizabeth Taylor very closely; 3% say this was their top story. News about the movie star’s death accounted for 7% of coverage.
Similar percentages followed news about the 2012 presidential candidates, though this story received less coverage; 13% say they followed news about the elections very closely, while 2% say this was the news they followed most closely. News about the early positioning garnered just 2% of coverage.",https://www.pewresearch.org/politics/2011/03/30/public-stays-focused-on-japan-as-media-turns-to-libya/,multiColumn/data/6554.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/6554.json,multi_col-6554.txt,"News Interest  | % following each story very closely  | Which one story did you follow most closely?  | Japan disaster  | 50  | 57  | Air strikes in Libya  | 33  | 15  | Economy  | 36  | 10  | Elizabeth Taylor  | 3  | 11  | 2  | 2012 election  | 13  | Egyptian constitution  | 8  | PEW RESEARCH CENTER Mar. 24-27, 2011, "
no_data-618,Few think the U.S. has dealt with the coronavirus outbreak well % who say the United States has done a job dealing with the coronavirus outbreak bad,multiColumn/imgs/376.png,"Overall, few assess the American response to the coronavirus outbreak positively. In no country surveyed do more than a fifth think the U.S. has done at least a somewhat good job dealing with the virus, and a median of only 15% across the 13 countries polled consider the country’s handling of the virus to be effective.
While positive assessments of the U.S. response to the coronavirus outbreak are scarce overall, in some countries, they are in the single digits: Only 6% in South Korea, 7% in Denmark and 9% in Germany think the U.S. has dealt well with the virus. Spaniards hold the most positive assessments of the American response, but even there, only one-in-five think the U.S. has handled the outbreak well.",https://www.pewresearch.org/global/2020/09/15/us-image-plummets-internationally-as-most-say-country-has-handled-coronavirus-badly/,multiColumn/data/376.txt,bar,complex,Global Attributes & Trends,multiColumn/bboxes/376.json,multi_col-376.txt,"Few think the U.S. has dealt with the  | coronavirus outbreak well  | % who say the United States has done a job dealing  | with the coronavirus outbreak  | Very/  | Total  | Very  | Somewhat Somewhat  | bad  | bad  | bad  | good  | 83%  | Canada  | 57%  | 26% 16%  | Denmark  | 92  | 54  | 38  | Germany  | ss  | 51  | 37  | 9  | Belgium  | 87  | 23 11  | 64  | 85  | Netherlands  | 53  | 32  | 14  | 51  | 33  | France  | 84  | 15  | UK  | 83  | 53  | 16  | 30  | 83  | Sweden  | 39  | 44  | 15  | 81  | Spain  | 55  | 26  | 20  | 81  | 50  | 18  | Italy  | 31  | MEDIAN  | 84  | 15  | 53  | 32  | South Korea  | 93  | 66  | 27  | 6  | Australia  | 85  | 60  | 25  | 14  | 79  | Japan  | 30  | 49  | 15  | 13. COUNTRY  | 84  | 53  | 31  | 15  | MEDIAN  | Note: Those who did not answer are not shown in Australia and  | Canada question asked about COVID-19 In Japan asked about  | ""novel coronavirus In South Korea asked about Corona19.  | Source Summer 2020 Global Attitudes Survey Q10a  | U.S Image Plummets Internationally as Most Say Country Has  | Handled Coronavirus Badly  | PEW RESEARCH CENTER "
no_data-10737,"Among Those Who Think TATTIP Is Bad, Americans, Germans Differ on Why Of those who say TTIP will bea bad thing (21%of Americans and 36%of Germans), their reasons whya free trade agreement would be bad for their country:",multiColumn/imgs/4611.png,"Among the Germans and Americans who hold the view that TTIP would be a bad thing, their opposition is fueled by different concerns. Roughly six-in-ten (61%) of the Germans against TTIP say they fear the deal would lower German food, environmental and auto safety standards. Just 18% believe it would give foreign companies that invest in Germany unfair advantages. And only 17% worry it would lead to job losses or a decrease in workers’ wages. Older Germans (77%) and women (65%) are the most worried about TTIP undermining German standards.
Among those Americans who voice the opinion that TTIP would be bad for the U.S., fears focus on its potentially adverse impact on jobs and wages (50%).",https://www.pewresearch.org/global/2015/05/07/germany-and-the-united-states-reliable-allies/,multiColumn/data/4611.txt,bar,complex,Global Attributes & Trends,multiColumn/bboxes/4611.json,multi_col-4611.txt,"Among Those Who Think TATTIP Is Bad,  | Americans, Germans Differ on Why  | Of those who say TTIP will bea bad thing (21%of  | Americans and 36%of Germans), their reasons whya  | free trade agreement would be bad for their country:  | U.S.  | Germany  | 50%  | Lead to Ajjob losses  | and lower wages  | 17%  | Give foreign  | 22  | companies unfair  | advantages  | 18  | Lowers food altato  | 12  | and safety environmental  | safety standards  | 61  | Source: 2015 Pew Research Center survey. Q6.  | PEW RESEARCH CENTER "
no_data-12698,"Young, Educated, Affli uent Most Likely to Watch Online News Video % US Adults",multiColumn/imgs/5363.png,"Younger adult Americans consume more digital video and digital news video than older ones. Nearly half of adults ages 18 to 29 watch online news video. That substantially outpaces that of older Americans. And it stands in contrast with surveys showing that when it comes to television news viewing habits, 18-29 year-olds tend to watch less than any other age group.
More highly educated and wealthier Americans are more likely to watch digital news video. Slightly more than half of Americans with a bachelor or graduate degree from college (52%) watch news video online. This is moderately higher than the video news viewing of those who completed some college (43%) and more than double the rate of those with a high school degree or less (22%). In addition, Americans who earn more than $75,000 a year in household income are more likely watch news videos online.",https://www.pewresearch.org/fact-tank/2014/04/17/five-findings-about-digital-video-news/,multiColumn/data/5363.txt,bar,complex,Internet & Technology,multiColumn/bboxes/5363.json,multi_col-5363.txt,"Young, Educated, Affli uent Most Likely to Watch Online News Video  | % US Adults  | Watch Online Video  | Total  | 36% Watch Online News Video  | 63%  | 18-29  | 48  | 90  | 30-49  | 80  | 49  | 50-64  | 27  | 49  | 65+  | 11  | 20  | $30 000 orLess 25  | 47  | $30-49 LOOD  | 34  | $50-74. 999  | 36  | $75, LOOO or More  | 57  | 33  | H.S Grad  | 22  | or Less  | Some College 43  | 70  | College Degree or Grad  | 52  | 80  | Degree or Grad  | Source: Pew Research Center 2013 Digital Video Survey  | PEW RESEARCH CENTER "
no_data-4260,Americans recognize China 's ascent but not sold on recognize Chinese leadership China plays a more important role in world,multiColumn/imgs/1893.png,"More broadly, Americans are keen on keeping U.S. hegemony in the face of the perceived threats from a rising China. Nearly three-quarters in the U.S. (72%) acknowledge that China plays a more important role in the world today compared with 10 years ago, and a third of Americans believe China, not the U.S., is the world’s leading economic power. However, 88% of Americans say that having the U.S. as the world’s leading power would be better for the world.",https://www.pewresearch.org/fact-tank/2018/11/30/americans-leery-of-china-as-trump-prepares-to-meet-xi-at-g20/,multiColumn/data/1893.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/1893.json,multi_col-1893.txt,"Americans recognize China 's ascent but  | not sold on recognize Chinese leadership  | China plays a more  | 72%  | important role in world  | today important than 10 years ago  | Better if U.S., leading not China,  | 88  | Better is world's U.S., leading not China, power  | China does not respect  | 79  | personal freedoms  | No confidence in  | 50  | President Xi Jinping  | Unfavorable views  | of China  | Source: Spring 2018 Global Attitudes Survey. Q17b, Q30a Q32a,  | Q33 & Q35b  | PEW RESEARCH CENTER "
no_data-14571,"the of Supreme Court's School Views of Supreme Court's School Prayer Ban, by U.S. Region Prayer Ban, by Age Group Percent living who approve/disapprove among those living in the 45-59 60-44",multiColumn/imgs/5926.png,"Costner’s fellow Southerners are among the strongest critics of the Supreme Court’s rulings on school prayer. More than seven-in-ten people (73%) living in the South say they disapprove of the high court’s decisions on the topic in the 2012 GSS. But many in Costner’s generation have a different view. Nationwide, about 56% of those ages 18-29 say they approve of the ban on school prayer – by far the highest share of any age group.",https://www.pewresearch.org/fact-tank/2013/06/13/south-carolina-valedictorian-reignites-debate-on-prayer-in-school/,multiColumn/data/5926.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/5926.json,multi_col-5926.txt,"the of Supreme Court's School  | Views of Supreme Court's School  | Prayer Ban, by U.S. Region  | Prayer Ban, by Age Group  | Percent living who approve/disapprove among  | Percent who approve/disapprove among ages  | those living in the  | 18-29 3044  | 45-59 60-44  | 75+  | Northeast Midwest South West  | 56%  | 53%  | Approve  | Approve  | 51  | 42  | 37  | 35  | 33  | 25  | 24  | Disapprove  | Disapprove  | 38%  | 42%  | 44  | 55  | 58  | 65  | 63  | 71  | 73  | Source: General Social Survey conducted by the National  | Source: General Social Survey conducted by the National  | Opinion Research Center at the University of Chicago, 2012.  | Opinion Research Center at the University of Chicago, 2012.  | Those who did not give an answer are not shown.  | Those who did not give an answer are not shown.  | PEW RESEARCH CENTER  | PEW RESEARCH CENTER "
no_data-2553,It's now more common to have cohabited than to have married % of adults ages 18 to 44 who have,multiColumn/imgs/1205.png,"A larger share of adults have cohabited than have been married. Among adults ages 18 to 44, 59% have lived with an unmarried partner at some point in their lives, while 50% have ever been married, according to Pew Research Center analysis of the National Survey of Family Growth. By contrast, in 2002, 54% of adults in this age group had ever cohabited and 60% had ever married. Most adults ages 18 to 44 who have cohabited (62%) have only ever lived with one partner, but 38% have had two or more partners over the course of their life.",https://www.pewresearch.org/fact-tank/2019/11/06/key-findings-on-marriage-and-cohabitation-in-the-u-s/,multiColumn/data/1205.txt,bar,complex,Social & Demographic Trends,multiColumn/bboxes/1205.json,multi_col-1205.txt,It's now more common to have  | cohabited than to have married  | % of adults ages 18 to 44 who have  | Ever cohabited  | Ever married  | 60  | 59  | 54  | 50  | 2002  | 2013-17  | Source Pew Research Center analysis of 2002 and 2013 2017  | National Survey of Family Growth. The NSFG includes data regarding  | opposite sex rela tionships only.  | Mamage and Cohabitation - the U.S.  | PEW RESEARCH CENTER 
no_data-14460,"If Someday? You Could, Would You Like to Get Married Someday? Could, %of funmarried saying",multiColumn/imgs/5904.png,"56% — Percentage of unmarried gay men in America who say they’d like to get married someday.
58% — Percentage of unmarried U.S. lesbians who say they would.
45% — Percentage of unmarried bisexuals who say they would.",https://www.pewresearch.org/fact-tank/2013/06/21/ahead-of-same-sex-marriage-decisions-what-you-need-to-know/,multiColumn/data/5904.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/5904.json,multi_col-5904.txt,"If Someday? You Could, Would You Like to Get Married  | Someday? Could,  | %of funmarried saying  | Yes  | Not sure  | No  | All LGBT  | 52  | 33  | 15  | Gay men  | 56  | 25  | 18  | Lesbians  | 58  | 30  | 12  | Bisexuals  | 45  | 40  | 14  | In a committed  | 60  | 27  | 11  | relationship  | Not in a committed  | 37  | 18  | 44  | relationship  | Note: Based on all LGBT who are not currently married or lifthey separated (n=947).  | Respond again."" Those ents who who were didn divorced or wid shown, owed were asked lifthey separated want to getmarried  | Respond again."" Those ents who who were didn divorced answe not wid shown, owed were  | PEW RESEARCH CENTER  | LGBT/86 "
no_data-12837,"Missing Plane Tops News Interest by Wide Margin % following ""very closely"" follow ""most story closely""? you",multiColumn/imgs/5409.png,"The survey, conducted March 20-23, found that while nearly four-in-ten (39%) followed news about the investigation into the missing jetliner very closely, 30% each tracked news about Russia taking control of Crimea and the U.S. economy very closely.
But when people are asked which story they followed most closely, interest in the probe into the Malaysian plane’s fate far exceeds interest in the week’s other news stories.",https://www.pewresearch.org/politics/2014/03/24/nearly-half-of-public-says-right-amount-of-malaysian-jet-coverage/,multiColumn/data/5409.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/5409.json,multi_col-5409.txt,"Missing Plane Tops News Interest by Wide Margin  | Which one story closely""? did you  | % following ""very closely"" follow ""most story closely""? you  | Missing Ma laysia plane  | 39  | 44  | Russia taking control  | 30  | 15  | of Crimea  | U.S economy  | 30  | Health care rollout  | 24  | 10  | 2 3  | 19  | Gov't surveillance programs  | 2  | Congressional elections  | 15  | 2  | -  | Defects in Toyota GM cars  | 14  | Survey conducted March22-23 2014.  | ""Mostclosely' is open-ended question; otherresponses notshown.  | PEW RESEARCH CENTER "
no_data-22019,News Interest vs. News Coverage Iraq 23 Walter Reed,multiColumn/imgs/7429.png,"The controversy over the firing of eight U.S. attorneys is not attracting strong public interest in spite of intense media coverage of the story. In fact, the story evokes a typical response from the public when compared with news interest in past Washington scandals. Amid calls for Attorney General Alberto Gonzales’ resignation, the news media’s coverage of the story outstripped public interest. Most Americans remained focused on the Iraq war and the problems facing returning soldiers.
Overall, 19% of the public paid very close attention to news about the fired U.S. attorneys and 8% said this was the single news story they followed more closely than any other. The news media devoted 16% of its coverage overall to the firings – an eight-fold increase over the week of March 5 – making it the most covered story of the week. Public interest increased as well though at a lower rate. Democrats followed the U.S. attorneys story more closely than Republicans (23% vs. 15%, respectively, followed it very closely).This story did generate more public interest than the recent verdict in the Scooter Libby trial – one of last week’s most covered news stories. Only 13% followed that story very closely.
While the news media focused on how Gonzales and the White House were connected to the U.S. attorney firings, the public remained intensely focused on the Iraq War. Fully 34% said they followed news about the situation in Iraq very closely and 23% listed Iraq as the story they followed most closely last week. Nearly as many (31%) followed news about conditions at Walter Reed Army Medical Center and more general stories about problems with medical care for wounded soldiers returning from Iraq. Some 17% said this was the story they followed most closely. Coverage of this story fell off somewhat from the previous week— 4% of coverage in all media sectors was devoted to this story last week vs. 6% the week of March 5.",https://www.pewresearch.org/politics/2007/03/21/attorney-firings-stir-limited-public-interest/,multiColumn/data/7429.txt,bar,complex,U.S. Politics & Policy,multiColumn/bboxes/7429.json,multi_col-7429.txt,News Interest vs. News Coverage  | Week of March 12  | Iraq 23  | Walter Reed  | 2008 Campaign  | US attorneys  | 16  | Stock market  | Bush trip  | Interest: percent who followed this story most closely  | Coverage: percent of news coverage devoted to story 
no_data-5779,"Non-college whites are more likely to say outsourcing, immigrants and imports have hurt their job for career immigrants % saying leach of the following has done more to hurt their job or eareer",multiColumn/imgs/2491.png,"Men are more likely than women to say these three trends have hurt them personally. Some 36% of men point to outsourcing as having a detrimental effect on their job or career, compared with 24% of women. Men also are more likely than women to say the growing number of immigrant workers has harmed their careers (26% vs. 17%) and that having more foreign-made products sold in the U.S. has been a negative (24% vs. 15%).
Racial and ethnic differences emerge as well. For example, a quarter of whites and 21% of blacks say the growing number of immigrants has hurt their job or career, compared with just 11% of Hispanics.
Among whites, those without a college degree are far more likely than those with more education to say that increased outsourcing of jobs to other countries (39% vs. 24%) and a rise in imports (30% vs. 13%) have hurt their job or career. When it comes to the impact of immigration, 42% of whites with no college experience say it has hurt them personally; 26% of those with some college and an even smaller share of white college graduates (12%) say the growing number of immigrants has hurt their job or career. (Educational differences among blacks and Hispanics cannot be analyzed due to small sample sizes.)",https://www.pewresearch.org/fact-tank/2018/01/23/americans-see-both-good-and-bad-in-trends-that-are-changing-the-workplace/,multiColumn/data/2491.txt,bar,complex,Economy & Work,multiColumn/bboxes/2491.json,multi_col-2491.txt,"Non-college whites are more likely to say  | outsourcing, immigrants and imports have hurt  | their job for career immigrants  | % saying leach of the following has done more to hurt their job  | or eareer  | Growing immigrants number  | More foreign  | Increased  | outsourcing  | of immigrants  | made products  | working immigrants in U.S  | sold in U.S.  | of jobs  | 30%  | 22%  | 20%  | All  | Men  | 36  | 26  | 24  | Women  | 24  | 15  | White  | 33  | 25  | 23  | Black  | 30  | 21  | 15  | Hispanic  | 22  | 12  | Among whites  | Men  | 38  | 27  | Women  | 28  | 20  | 19  | HS or less  | 30  | 39  | Some college  | 39  | 26  | 29  | Bachelor's+  | 24  | 13  | Note: Based on those who are employed, unemployed but looking for work or who  | have looked but couldn't find a job. Whites and blacks include only non-Hispanics.  | Hispanics are of any race. college ""Some college includes those with an associate degree  | and those who attended college but college did not obtain a degree.  | Source: Survey of U.S. adults college cond ucted Aug 8-21 and Sept. 14-28 2017,  | PEW RESEARCH CENTER "
no_data-5217,"Sizable educational divide over impact of growing diversity; smaller differences by age, race % who say an increasing number of people of many differentraces, ethnic groups and nationalities makes the U.S.",multiColumn/imgs/2260.png,"Across all age groups, about half or more say increasing diversity makes the country a better place to live. However, 15% of those 65 and older say growing ethnic diversity makes the U.S. a worse place to live, the highest among age groups.
About eight-in-ten adults with postgraduate degrees (81%) say growing diversity makes the country a better place to live. Smaller, though sizable, majorities of college graduates (70%) and those with some college experience (61%) say the same. Among those with a high school degree or less education, attitudes are divided: While 45% say growing diversity makes the country a better place, 42% say it doesn’t make much difference and 11% say it makes the country worse.",https://www.pewresearch.org/fact-tank/2018/06/14/most-americans-express-positive-views-of-countrys-growing-racial-and-ethnic-diversity/,multiColumn/data/2260.txt,bar,complex,Social & Demographic Trends,multiColumn/bboxes/2260.json,multi_col-2260.txt,"Sizable educational divide over impact of growing  | diversity; smaller differences by age, race  | % who say an increasing number of people of many differentraces,  | ethnic groups and nationalities makes the U.S.  | to live  | Better place  | No difference Worse place  | Total  | 58  | 31  | 9  | White  | 30  | 10  | 5  | Black  | 66  | 29  | Hispa nic  | 56  | 32  | 18-29  | 33  | 58  | 30-49  | 61  | 30  | 50-64  | 59  | 31  | 65+  | 51  | 29  | Postgrad  | 81  | 17  | College college grad  | 70  | 20  | Some College college  | 61  | 27  | 10  | HS or less  | 45  | 11  | 42  | Notes: Whites and blacks include only those who are not Hispanic Hispanics are ofany race  | Don know responses notshown.  | Source: Survey ofU.S adults cond lucted April 25-May 1, 2018  | PEW RESEARCH CENTER "
